datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
9/27/2024 6:00:00 AM,9/27/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3568.627,False
9/27/2024 7:00:00 AM,9/27/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3515.889,False
9/27/2024 8:00:00 AM,9/27/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3576.068,False
9/27/2024 9:00:00 AM,9/27/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3770.486,False
9/27/2024 10:00:00 AM,9/27/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,4165.056,False
9/27/2024 11:00:00 AM,9/27/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4473.578,False
9/27/2024 12:00:00 PM,9/27/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4575.975,False
9/27/2024 1:00:00 PM,9/27/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4665.022,False
9/27/2024 2:00:00 PM,9/27/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4631.922,False
9/27/2024 3:00:00 PM,9/27/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4615.487,False
9/27/2024 4:00:00 PM,9/27/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4576.182,False
9/27/2024 5:00:00 PM,9/27/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4595.344,False
9/27/2024 6:00:00 PM,9/27/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4529.346,False
9/27/2024 7:00:00 PM,9/27/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4463.244,False
9/27/2024 8:00:00 PM,9/27/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4439.804,False
9/27/2024 9:00:00 PM,9/27/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4424.903,False
9/27/2024 10:00:00 PM,9/27/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4381.166,False
9/27/2024 11:00:00 PM,9/27/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4376.388,False
9/28/2024 12:00:00 AM,9/27/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4255.211,False
9/28/2024 1:00:00 AM,9/27/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4104.641,False
9/28/2024 2:00:00 AM,9/27/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3830.768,False
9/28/2024 3:00:00 AM,9/27/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3636.889,False
9/28/2024 4:00:00 AM,9/28/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3436.316,False
9/28/2024 5:00:00 AM,9/28/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3289.807,False
9/28/2024 6:00:00 AM,9/28/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3214.444,False
9/28/2024 7:00:00 AM,9/28/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3184.469,False
9/28/2024 8:00:00 AM,9/28/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3193.898,False
9/28/2024 9:00:00 AM,9/28/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3250.625,False
9/28/2024 10:00:00 AM,9/28/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3393.476,False
9/28/2024 11:00:00 AM,9/28/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3565.463,False
9/28/2024 12:00:00 PM,9/28/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3755.201,False
9/28/2024 1:00:00 PM,9/28/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3898.752,False
9/28/2024 2:00:00 PM,9/28/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,3992.817,False
9/28/2024 3:00:00 PM,9/28/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4030.621,False
9/28/2024 4:00:00 PM,9/28/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4052.298,False
9/28/2024 5:00:00 PM,9/28/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4054.052,False
9/28/2024 6:00:00 PM,9/28/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4056.130,False
9/28/2024 7:00:00 PM,9/28/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4030.857,False
9/28/2024 8:00:00 PM,9/28/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4079.147,False
9/28/2024 9:00:00 PM,9/28/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4073.913,False
9/28/2024 10:00:00 PM,9/28/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4073.982,False
9/28/2024 11:00:00 PM,9/28/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4089.695,False
9/29/2024 12:00:00 AM,9/28/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,3956.549,False
9/29/2024 1:00:00 AM,9/28/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3841.081,False
9/29/2024 2:00:00 AM,9/28/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3648.680,False
9/29/2024 3:00:00 AM,9/28/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3470.325,False
9/29/2024 4:00:00 AM,9/29/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3274.856,False
9/29/2024 5:00:00 AM,9/29/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3153.785,False
9/29/2024 6:00:00 AM,9/29/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3080.469,False
9/29/2024 7:00:00 AM,9/29/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3050.615,False
9/29/2024 8:00:00 AM,9/29/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3040.566,False
9/29/2024 9:00:00 AM,9/29/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3087.794,False
9/29/2024 10:00:00 AM,9/29/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3191.179,False
9/29/2024 11:00:00 AM,9/29/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3341.991,False
9/29/2024 12:00:00 PM,9/29/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3540.503,False
9/29/2024 1:00:00 PM,9/29/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3702.798,False
9/29/2024 2:00:00 PM,9/29/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,3801.325,False
9/29/2024 3:00:00 PM,9/29/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,3886.242,False
9/29/2024 4:00:00 PM,9/29/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,3927.680,False
9/29/2024 5:00:00 PM,9/29/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,3897.609,False
9/29/2024 6:00:00 PM,9/29/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,3900.190,False
9/29/2024 7:00:00 PM,9/29/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,3907.030,False
9/29/2024 8:00:00 PM,9/29/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,3958.951,False
9/29/2024 9:00:00 PM,9/29/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4033.392,False
9/29/2024 10:00:00 PM,9/29/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4066.447,False
9/29/2024 11:00:00 PM,9/29/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4107.407,False
9/30/2024 12:00:00 AM,9/29/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4018.602,False
9/30/2024 1:00:00 AM,9/29/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3846.380,False
9/30/2024 2:00:00 AM,9/29/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3644.007,False
9/30/2024 3:00:00 AM,9/29/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3450.102,False
9/30/2024 4:00:00 AM,9/30/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3301.413,False
9/30/2024 5:00:00 AM,9/30/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3238.283,False
9/30/2024 6:00:00 AM,9/30/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3170.805,False
9/30/2024 7:00:00 AM,9/30/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3176.410,False
9/30/2024 8:00:00 AM,9/30/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3263.130,False
9/30/2024 9:00:00 AM,9/30/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3515.430,False
9/30/2024 10:00:00 AM,9/30/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3939.018,False
9/30/2024 11:00:00 AM,9/30/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4234.066,False
9/30/2024 12:00:00 PM,9/30/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4345.515,False
9/30/2024 1:00:00 PM,9/30/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4355.492,False
9/30/2024 2:00:00 PM,9/30/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4445.908,False
9/30/2024 3:00:00 PM,9/30/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4479.252,False
9/30/2024 4:00:00 PM,9/30/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4442.158,False
9/30/2024 5:00:00 PM,9/30/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4522.147,False
9/30/2024 6:00:00 PM,9/30/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4490.924,False
9/30/2024 7:00:00 PM,9/30/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4446.025,False
9/30/2024 8:00:00 PM,9/30/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4451.370,False
9/30/2024 9:00:00 PM,9/30/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4490.679,False
9/30/2024 10:00:00 PM,9/30/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4556.888,False
9/30/2024 11:00:00 PM,9/30/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4528.894,False
10/1/2024 12:00:00 AM,9/30/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4340.942,False
10/1/2024 1:00:00 AM,9/30/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4098.398,False
10/1/2024 2:00:00 AM,9/30/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3861.353,False
10/1/2024 3:00:00 AM,9/30/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3590.308,False
10/1/2024 4:00:00 AM,10/1/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3370.108,False
10/1/2024 5:00:00 AM,10/1/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3261.693,False
10/1/2024 6:00:00 AM,10/1/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3178.388,False
10/1/2024 7:00:00 AM,10/1/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3161.032,False
10/1/2024 8:00:00 AM,10/1/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3226.061,False
10/1/2024 9:00:00 AM,10/1/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3450.291,False
10/1/2024 10:00:00 AM,10/1/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3860.154,False
10/1/2024 11:00:00 AM,10/1/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4110.017,False
10/1/2024 12:00:00 PM,10/1/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4198.241,False
10/1/2024 1:00:00 PM,10/1/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4228.978,False
10/1/2024 2:00:00 PM,10/1/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4263.181,False
10/1/2024 3:00:00 PM,10/1/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4291.111,False
10/1/2024 4:00:00 PM,10/1/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4303.482,False
10/1/2024 5:00:00 PM,10/1/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4327.629,False
10/1/2024 6:00:00 PM,10/1/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4298.379,False
10/1/2024 7:00:00 PM,10/1/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4249.355,False
10/1/2024 8:00:00 PM,10/1/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4279.793,False
10/1/2024 9:00:00 PM,10/1/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4326.614,False
10/1/2024 10:00:00 PM,10/1/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4345.895,False
10/1/2024 11:00:00 PM,10/1/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4423.807,False
10/2/2024 12:00:00 AM,10/1/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4286.103,False
10/2/2024 1:00:00 AM,10/1/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4046.803,False
10/2/2024 2:00:00 AM,10/1/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3788.549,False
10/2/2024 3:00:00 AM,10/1/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3591.176,False
10/2/2024 4:00:00 AM,10/2/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3434.933,False
10/2/2024 5:00:00 AM,10/2/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3328.615,False
10/2/2024 6:00:00 AM,10/2/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3265.713,False
10/2/2024 7:00:00 AM,10/2/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3238.707,False
10/2/2024 8:00:00 AM,10/2/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3314.821,False
10/2/2024 9:00:00 AM,10/2/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3536.765,False
10/2/2024 10:00:00 AM,10/2/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3944.560,False
10/2/2024 11:00:00 AM,10/2/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4182.328,False
10/2/2024 12:00:00 PM,10/2/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4217.225,False
10/2/2024 1:00:00 PM,10/2/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4275.468,False
10/2/2024 2:00:00 PM,10/2/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4307.640,False
10/2/2024 3:00:00 PM,10/2/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4304.842,False
10/2/2024 4:00:00 PM,10/2/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4309.432,False
10/2/2024 5:00:00 PM,10/2/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4314.885,False
10/2/2024 6:00:00 PM,10/2/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4293.064,False
10/2/2024 7:00:00 PM,10/2/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4260.986,False
10/2/2024 8:00:00 PM,10/2/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4273.312,False
10/2/2024 9:00:00 PM,10/2/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4301.811,False
10/2/2024 10:00:00 PM,10/2/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4367.508,False
10/2/2024 11:00:00 PM,10/2/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4376.109,False
10/3/2024 12:00:00 AM,10/2/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4249.122,False
10/3/2024 1:00:00 AM,10/2/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4045.220,False
10/3/2024 2:00:00 AM,10/2/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3824.085,False
10/3/2024 3:00:00 AM,10/2/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3606.844,False
10/3/2024 4:00:00 AM,10/3/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3456.646,False
10/3/2024 5:00:00 AM,10/3/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3293.712,False
10/3/2024 6:00:00 AM,10/3/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3245.187,False
10/3/2024 7:00:00 AM,10/3/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3234.614,False
10/3/2024 8:00:00 AM,10/3/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3296.114,False
10/3/2024 9:00:00 AM,10/3/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3532.161,False
10/3/2024 10:00:00 AM,10/3/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3963.254,False
10/3/2024 11:00:00 AM,10/3/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4209.437,False
10/3/2024 12:00:00 PM,10/3/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4281.600,False
10/3/2024 1:00:00 PM,10/3/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4259.263,False
10/3/2024 2:00:00 PM,10/3/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4265.580,False
10/3/2024 3:00:00 PM,10/3/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4282.319,False
10/3/2024 4:00:00 PM,10/3/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4284.847,False
10/3/2024 5:00:00 PM,10/3/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4330.229,False
10/3/2024 6:00:00 PM,10/3/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4399.640,False
10/3/2024 7:00:00 PM,10/3/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4411.778,False
10/3/2024 8:00:00 PM,10/3/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4503.253,False
10/3/2024 9:00:00 PM,10/3/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4525.591,False
10/3/2024 10:00:00 PM,10/3/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4490.729,False
10/3/2024 11:00:00 PM,10/3/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4528.039,False
10/4/2024 12:00:00 AM,10/3/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4367.843,False
10/4/2024 1:00:00 AM,10/3/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,4123.185,False
10/4/2024 2:00:00 AM,10/3/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3839.590,False
10/4/2024 3:00:00 AM,10/3/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3617.065,False
10/4/2024 4:00:00 AM,10/4/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3394.460,False
10/4/2024 5:00:00 AM,10/4/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3266.212,False
10/4/2024 6:00:00 AM,10/4/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3193.536,False
10/4/2024 7:00:00 AM,10/4/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3162.977,False
10/4/2024 8:00:00 AM,10/4/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3226.265,False
10/4/2024 9:00:00 AM,10/4/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3470.241,False
10/4/2024 10:00:00 AM,10/4/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3881.607,False
10/4/2024 11:00:00 AM,10/4/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,4132.215,False
10/4/2024 12:00:00 PM,10/4/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,4226.259,False
10/4/2024 1:00:00 PM,10/4/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,4307.274,False
10/4/2024 2:00:00 PM,10/4/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,4298.387,False
10/4/2024 3:00:00 PM,10/4/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,4331.082,False
10/4/2024 4:00:00 PM,10/4/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,4334.560,False
10/4/2024 5:00:00 PM,10/4/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,4381.277,False
10/4/2024 6:00:00 PM,10/4/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,4342.005,False
10/4/2024 7:00:00 PM,10/4/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,4270.671,False
10/4/2024 8:00:00 PM,10/4/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,4285.767,False
10/4/2024 9:00:00 PM,10/4/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4324.761,False
10/4/2024 10:00:00 PM,10/4/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4350.367,False
10/4/2024 11:00:00 PM,10/4/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4296.528,False
10/5/2024 12:00:00 AM,10/4/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4169.308,False
10/5/2024 1:00:00 AM,10/4/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3955.529,False
10/5/2024 2:00:00 AM,10/4/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3766.611,False
10/5/2024 3:00:00 AM,10/4/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3544.636,False
10/5/2024 4:00:00 AM,10/5/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3363.761,False
10/5/2024 5:00:00 AM,10/5/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3211.808,False
10/5/2024 6:00:00 AM,10/5/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3102.036,False
10/5/2024 7:00:00 AM,10/5/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3046.865,False
10/5/2024 8:00:00 AM,10/5/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3077.113,False
10/5/2024 9:00:00 AM,10/5/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3167.564,False
10/5/2024 10:00:00 AM,10/5/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3306.956,False
10/5/2024 11:00:00 AM,10/5/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3418.060,False
10/5/2024 12:00:00 PM,10/5/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3598.823,False
10/5/2024 1:00:00 PM,10/5/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3693.987,False
10/5/2024 2:00:00 PM,10/5/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,3727.533,False
10/5/2024 3:00:00 PM,10/5/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,3728.779,False
10/5/2024 4:00:00 PM,10/5/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,3790.124,False
10/5/2024 5:00:00 PM,10/5/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,3826.635,False
10/5/2024 6:00:00 PM,10/5/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,3853.056,False
10/5/2024 7:00:00 PM,10/5/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,3866.443,False
10/5/2024 8:00:00 PM,10/5/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,3996.777,False
10/5/2024 9:00:00 PM,10/5/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4018.330,False
10/5/2024 10:00:00 PM,10/5/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,3960.067,False
10/5/2024 11:00:00 PM,10/5/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,3979.000,False
10/6/2024 12:00:00 AM,10/5/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,3842.466,False
10/6/2024 1:00:00 AM,10/5/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3643.726,False
10/6/2024 2:00:00 AM,10/5/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3443.810,False
10/6/2024 3:00:00 AM,10/5/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3246.663,False
10/6/2024 4:00:00 AM,10/6/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3113.099,False
10/6/2024 5:00:00 AM,10/6/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,2994.024,False
10/6/2024 6:00:00 AM,10/6/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,2866.760,False
10/6/2024 7:00:00 AM,10/6/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,2842.189,False
10/6/2024 8:00:00 AM,10/6/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,2889.744,False
10/6/2024 9:00:00 AM,10/6/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,2942.304,False
10/6/2024 10:00:00 AM,10/6/2024 6:00:00 AM,RFC,MIDATL,PL,PLCO,3072.809,False
10/6/2024 11:00:00 AM,10/6/2024 7:00:00 AM,RFC,MIDATL,PL,PLCO,3270.075,False
10/6/2024 12:00:00 PM,10/6/2024 8:00:00 AM,RFC,MIDATL,PL,PLCO,3390.483,False
10/6/2024 1:00:00 PM,10/6/2024 9:00:00 AM,RFC,MIDATL,PL,PLCO,3446.087,False
10/6/2024 2:00:00 PM,10/6/2024 10:00:00 AM,RFC,MIDATL,PL,PLCO,3515.944,False
10/6/2024 3:00:00 PM,10/6/2024 11:00:00 AM,RFC,MIDATL,PL,PLCO,3539.024,False
10/6/2024 4:00:00 PM,10/6/2024 12:00:00 PM,RFC,MIDATL,PL,PLCO,3572.132,False
10/6/2024 5:00:00 PM,10/6/2024 1:00:00 PM,RFC,MIDATL,PL,PLCO,3625.681,False
10/6/2024 6:00:00 PM,10/6/2024 2:00:00 PM,RFC,MIDATL,PL,PLCO,3691.393,False
10/6/2024 7:00:00 PM,10/6/2024 3:00:00 PM,RFC,MIDATL,PL,PLCO,3825.589,False
10/6/2024 8:00:00 PM,10/6/2024 4:00:00 PM,RFC,MIDATL,PL,PLCO,3942.385,False
10/6/2024 9:00:00 PM,10/6/2024 5:00:00 PM,RFC,MIDATL,PL,PLCO,4078.524,False
10/6/2024 10:00:00 PM,10/6/2024 6:00:00 PM,RFC,MIDATL,PL,PLCO,4079.951,False
10/6/2024 11:00:00 PM,10/6/2024 7:00:00 PM,RFC,MIDATL,PL,PLCO,4139.496,False
10/7/2024 12:00:00 AM,10/6/2024 8:00:00 PM,RFC,MIDATL,PL,PLCO,4012.996,False
10/7/2024 1:00:00 AM,10/6/2024 9:00:00 PM,RFC,MIDATL,PL,PLCO,3810.813,False
10/7/2024 2:00:00 AM,10/6/2024 10:00:00 PM,RFC,MIDATL,PL,PLCO,3593.125,False
10/7/2024 3:00:00 AM,10/6/2024 11:00:00 PM,RFC,MIDATL,PL,PLCO,3380.379,False
10/7/2024 4:00:00 AM,10/7/2024 12:00:00 AM,RFC,MIDATL,PL,PLCO,3249.464,False
10/7/2024 5:00:00 AM,10/7/2024 1:00:00 AM,RFC,MIDATL,PL,PLCO,3130.794,False
10/7/2024 6:00:00 AM,10/7/2024 2:00:00 AM,RFC,MIDATL,PL,PLCO,3086.563,False
10/7/2024 7:00:00 AM,10/7/2024 3:00:00 AM,RFC,MIDATL,PL,PLCO,3132.446,False
10/7/2024 8:00:00 AM,10/7/2024 4:00:00 AM,RFC,MIDATL,PL,PLCO,3209.257,False
10/7/2024 9:00:00 AM,10/7/2024 5:00:00 AM,RFC,MIDATL,PL,PLCO,3477.342,False
