datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
7/16/2024 3:00:00 PM,7/16/2024 11:00:00 AM,MIDATL,659.124
7/16/2024 2:00:00 PM,7/16/2024 10:00:00 AM,MIDATL,475.059
7/16/2024 1:00:00 PM,7/16/2024 9:00:00 AM,MIDATL,215.056
7/16/2024 12:00:00 PM,7/16/2024 8:00:00 AM,MIDATL,182.453
7/16/2024 11:00:00 AM,7/16/2024 7:00:00 AM,MIDATL,340.339
7/16/2024 10:00:00 AM,7/16/2024 6:00:00 AM,MIDATL,383.860
7/16/2024 9:00:00 AM,7/16/2024 5:00:00 AM,MIDATL,390.685
7/16/2024 8:00:00 AM,7/16/2024 4:00:00 AM,MIDATL,401.022
7/16/2024 7:00:00 AM,7/16/2024 3:00:00 AM,MIDATL,438.279
7/16/2024 6:00:00 AM,7/16/2024 2:00:00 AM,MIDATL,389.107
7/16/2024 5:00:00 AM,7/16/2024 1:00:00 AM,MIDATL,411.430
7/16/2024 4:00:00 AM,7/16/2024 12:00:00 AM,MIDATL,382.686
7/16/2024 3:00:00 AM,7/15/2024 11:00:00 PM,MIDATL,285.985
7/16/2024 2:00:00 AM,7/15/2024 10:00:00 PM,MIDATL,285.809
7/16/2024 1:00:00 AM,7/15/2024 9:00:00 PM,MIDATL,404.325
7/16/2024 12:00:00 AM,7/15/2024 8:00:00 PM,MIDATL,460.523
7/15/2024 11:00:00 PM,7/15/2024 7:00:00 PM,MIDATL,593.350
7/15/2024 10:00:00 PM,7/15/2024 6:00:00 PM,MIDATL,572.510
7/15/2024 9:00:00 PM,7/15/2024 5:00:00 PM,MIDATL,609.371
7/15/2024 8:00:00 PM,7/15/2024 4:00:00 PM,MIDATL,541.360
7/15/2024 7:00:00 PM,7/15/2024 3:00:00 PM,MIDATL,422.380
7/15/2024 6:00:00 PM,7/15/2024 2:00:00 PM,MIDATL,288.587
7/15/2024 5:00:00 PM,7/15/2024 1:00:00 PM,MIDATL,224.940
7/15/2024 4:00:00 PM,7/15/2024 12:00:00 PM,MIDATL,203.107
7/15/2024 3:00:00 PM,7/15/2024 11:00:00 AM,MIDATL,214.788
7/15/2024 2:00:00 PM,7/15/2024 10:00:00 AM,MIDATL,258.849
7/15/2024 1:00:00 PM,7/15/2024 9:00:00 AM,MIDATL,252.786
7/15/2024 12:00:00 PM,7/15/2024 8:00:00 AM,MIDATL,294.371
7/15/2024 11:00:00 AM,7/15/2024 7:00:00 AM,MIDATL,352.843
7/15/2024 10:00:00 AM,7/15/2024 6:00:00 AM,MIDATL,347.186
7/15/2024 9:00:00 AM,7/15/2024 5:00:00 AM,MIDATL,273.191
7/15/2024 8:00:00 AM,7/15/2024 4:00:00 AM,MIDATL,315.404
7/15/2024 7:00:00 AM,7/15/2024 3:00:00 AM,MIDATL,333.283
7/15/2024 6:00:00 AM,7/15/2024 2:00:00 AM,MIDATL,314.694
7/15/2024 5:00:00 AM,7/15/2024 1:00:00 AM,MIDATL,326.692
7/15/2024 4:00:00 AM,7/15/2024 12:00:00 AM,MIDATL,280.505
7/15/2024 3:00:00 AM,7/14/2024 11:00:00 PM,MIDATL,224.923
7/15/2024 2:00:00 AM,7/14/2024 10:00:00 PM,MIDATL,156.410
7/15/2024 1:00:00 AM,7/14/2024 9:00:00 PM,MIDATL,105.686
7/15/2024 12:00:00 AM,7/14/2024 8:00:00 PM,MIDATL,85.832
7/14/2024 11:00:00 PM,7/14/2024 7:00:00 PM,MIDATL,69.074
7/14/2024 10:00:00 PM,7/14/2024 6:00:00 PM,MIDATL,109.182
7/14/2024 9:00:00 PM,7/14/2024 5:00:00 PM,MIDATL,125.359
7/14/2024 8:00:00 PM,7/14/2024 4:00:00 PM,MIDATL,112.666
7/14/2024 7:00:00 PM,7/14/2024 3:00:00 PM,MIDATL,94.805
7/14/2024 6:00:00 PM,7/14/2024 2:00:00 PM,MIDATL,68.236
7/14/2024 5:00:00 PM,7/14/2024 1:00:00 PM,MIDATL,84.855
7/14/2024 4:00:00 PM,7/14/2024 12:00:00 PM,MIDATL,83.279
7/14/2024 3:00:00 PM,7/14/2024 11:00:00 AM,MIDATL,89.441
7/14/2024 2:00:00 PM,7/14/2024 10:00:00 AM,MIDATL,49.771
7/14/2024 1:00:00 PM,7/14/2024 9:00:00 AM,MIDATL,34.567
7/14/2024 12:00:00 PM,7/14/2024 8:00:00 AM,MIDATL,51.618
7/14/2024 11:00:00 AM,7/14/2024 7:00:00 AM,MIDATL,60.916
7/14/2024 10:00:00 AM,7/14/2024 6:00:00 AM,MIDATL,24.605
7/14/2024 9:00:00 AM,7/14/2024 5:00:00 AM,MIDATL,0.876
7/14/2024 8:00:00 AM,7/14/2024 4:00:00 AM,MIDATL,2.910
7/14/2024 7:00:00 AM,7/14/2024 3:00:00 AM,MIDATL,-1.228
7/14/2024 6:00:00 AM,7/14/2024 2:00:00 AM,MIDATL,-2.298
7/14/2024 5:00:00 AM,7/14/2024 1:00:00 AM,MIDATL,1.803
7/14/2024 4:00:00 AM,7/14/2024 12:00:00 AM,MIDATL,9.382
7/14/2024 3:00:00 AM,7/13/2024 11:00:00 PM,MIDATL,14.908
7/14/2024 2:00:00 AM,7/13/2024 10:00:00 PM,MIDATL,17.100
7/14/2024 1:00:00 AM,7/13/2024 9:00:00 PM,MIDATL,6.633
7/14/2024 12:00:00 AM,7/13/2024 8:00:00 PM,MIDATL,10.502
7/13/2024 11:00:00 PM,7/13/2024 7:00:00 PM,MIDATL,22.126
7/13/2024 10:00:00 PM,7/13/2024 6:00:00 PM,MIDATL,27.385
7/13/2024 9:00:00 PM,7/13/2024 5:00:00 PM,MIDATL,37.201
7/13/2024 8:00:00 PM,7/13/2024 4:00:00 PM,MIDATL,28.457
7/13/2024 7:00:00 PM,7/13/2024 3:00:00 PM,MIDATL,22.820
7/13/2024 6:00:00 PM,7/13/2024 2:00:00 PM,MIDATL,13.009
7/13/2024 5:00:00 PM,7/13/2024 1:00:00 PM,MIDATL,1.146
7/13/2024 4:00:00 PM,7/13/2024 12:00:00 PM,MIDATL,-1.087
7/13/2024 3:00:00 PM,7/13/2024 11:00:00 AM,MIDATL,-1.789
7/13/2024 2:00:00 PM,7/13/2024 10:00:00 AM,MIDATL,-1.586
7/13/2024 1:00:00 PM,7/13/2024 9:00:00 AM,MIDATL,-4.027
7/13/2024 12:00:00 PM,7/13/2024 8:00:00 AM,MIDATL,-1.114
7/13/2024 11:00:00 AM,7/13/2024 7:00:00 AM,MIDATL,11.139
7/13/2024 10:00:00 AM,7/13/2024 6:00:00 AM,MIDATL,32.699
7/13/2024 9:00:00 AM,7/13/2024 5:00:00 AM,MIDATL,53.804
7/13/2024 8:00:00 AM,7/13/2024 4:00:00 AM,MIDATL,67.583
7/13/2024 7:00:00 AM,7/13/2024 3:00:00 AM,MIDATL,91.100
7/13/2024 6:00:00 AM,7/13/2024 2:00:00 AM,MIDATL,131.015
7/13/2024 5:00:00 AM,7/13/2024 1:00:00 AM,MIDATL,156.567
7/13/2024 4:00:00 AM,7/13/2024 12:00:00 AM,MIDATL,204.651
7/13/2024 3:00:00 AM,7/12/2024 11:00:00 PM,MIDATL,254.367
7/13/2024 2:00:00 AM,7/12/2024 10:00:00 PM,MIDATL,266.317
7/13/2024 1:00:00 AM,7/12/2024 9:00:00 PM,MIDATL,250.407
7/13/2024 12:00:00 AM,7/12/2024 8:00:00 PM,MIDATL,187.621
7/12/2024 11:00:00 PM,7/12/2024 7:00:00 PM,MIDATL,146.107
7/12/2024 10:00:00 PM,7/12/2024 6:00:00 PM,MIDATL,92.364
7/12/2024 9:00:00 PM,7/12/2024 5:00:00 PM,MIDATL,14.746
7/12/2024 8:00:00 PM,7/12/2024 4:00:00 PM,MIDATL,3.020
7/12/2024 7:00:00 PM,7/12/2024 3:00:00 PM,MIDATL,5.287
7/12/2024 6:00:00 PM,7/12/2024 2:00:00 PM,MIDATL,1.542
7/12/2024 5:00:00 PM,7/12/2024 1:00:00 PM,MIDATL,6.624
7/12/2024 4:00:00 PM,7/12/2024 12:00:00 PM,MIDATL,13.864
7/12/2024 3:00:00 PM,7/12/2024 11:00:00 AM,MIDATL,2.310
7/12/2024 2:00:00 PM,7/12/2024 10:00:00 AM,MIDATL,1.776
7/12/2024 1:00:00 PM,7/12/2024 9:00:00 AM,MIDATL,5.055
7/12/2024 12:00:00 PM,7/12/2024 8:00:00 AM,MIDATL,-0.126
7/12/2024 11:00:00 AM,7/12/2024 7:00:00 AM,MIDATL,1.696
7/12/2024 10:00:00 AM,7/12/2024 6:00:00 AM,MIDATL,-1.622
7/12/2024 9:00:00 AM,7/12/2024 5:00:00 AM,MIDATL,-4.259
7/12/2024 8:00:00 AM,7/12/2024 4:00:00 AM,MIDATL,-4.246
7/12/2024 7:00:00 AM,7/12/2024 3:00:00 AM,MIDATL,-3.515
7/12/2024 6:00:00 AM,7/12/2024 2:00:00 AM,MIDATL,-0.718
7/12/2024 5:00:00 AM,7/12/2024 1:00:00 AM,MIDATL,2.146
7/12/2024 4:00:00 AM,7/12/2024 12:00:00 AM,MIDATL,28.343
7/12/2024 3:00:00 AM,7/11/2024 11:00:00 PM,MIDATL,56.028
7/12/2024 2:00:00 AM,7/11/2024 10:00:00 PM,MIDATL,70.468
7/12/2024 1:00:00 AM,7/11/2024 9:00:00 PM,MIDATL,74.988
7/12/2024 12:00:00 AM,7/11/2024 8:00:00 PM,MIDATL,84.302
7/11/2024 11:00:00 PM,7/11/2024 7:00:00 PM,MIDATL,86.583
7/11/2024 10:00:00 PM,7/11/2024 6:00:00 PM,MIDATL,99.250
7/11/2024 9:00:00 PM,7/11/2024 5:00:00 PM,MIDATL,148.980
7/11/2024 8:00:00 PM,7/11/2024 4:00:00 PM,MIDATL,179.578
7/11/2024 7:00:00 PM,7/11/2024 3:00:00 PM,MIDATL,246.528
7/11/2024 6:00:00 PM,7/11/2024 2:00:00 PM,MIDATL,249.535
7/11/2024 5:00:00 PM,7/11/2024 1:00:00 PM,MIDATL,255.791
7/11/2024 4:00:00 PM,7/11/2024 12:00:00 PM,MIDATL,265.273
7/11/2024 3:00:00 PM,7/11/2024 11:00:00 AM,MIDATL,302.628
7/11/2024 2:00:00 PM,7/11/2024 10:00:00 AM,MIDATL,370.245
7/11/2024 1:00:00 PM,7/11/2024 9:00:00 AM,MIDATL,468.569
7/11/2024 12:00:00 PM,7/11/2024 8:00:00 AM,MIDATL,548.212
7/11/2024 11:00:00 AM,7/11/2024 7:00:00 AM,MIDATL,549.726
7/11/2024 10:00:00 AM,7/11/2024 6:00:00 AM,MIDATL,597.597
7/11/2024 9:00:00 AM,7/11/2024 5:00:00 AM,MIDATL,641.352
7/11/2024 8:00:00 AM,7/11/2024 4:00:00 AM,MIDATL,661.452
7/11/2024 7:00:00 AM,7/11/2024 3:00:00 AM,MIDATL,699.496
7/11/2024 6:00:00 AM,7/11/2024 2:00:00 AM,MIDATL,732.266
7/11/2024 5:00:00 AM,7/11/2024 1:00:00 AM,MIDATL,697.021
7/11/2024 4:00:00 AM,7/11/2024 12:00:00 AM,MIDATL,704.358
7/11/2024 3:00:00 AM,7/10/2024 11:00:00 PM,MIDATL,681.362
7/11/2024 2:00:00 AM,7/10/2024 10:00:00 PM,MIDATL,681.463
7/11/2024 1:00:00 AM,7/10/2024 9:00:00 PM,MIDATL,678.090
7/11/2024 12:00:00 AM,7/10/2024 8:00:00 PM,MIDATL,715.622
7/10/2024 11:00:00 PM,7/10/2024 7:00:00 PM,MIDATL,733.256
7/10/2024 10:00:00 PM,7/10/2024 6:00:00 PM,MIDATL,728.476
7/10/2024 9:00:00 PM,7/10/2024 5:00:00 PM,MIDATL,632.960
7/10/2024 8:00:00 PM,7/10/2024 4:00:00 PM,MIDATL,695.052
7/10/2024 7:00:00 PM,7/10/2024 3:00:00 PM,MIDATL,640.164
7/10/2024 6:00:00 PM,7/10/2024 2:00:00 PM,MIDATL,651.908
7/10/2024 5:00:00 PM,7/10/2024 1:00:00 PM,MIDATL,607.097
7/10/2024 4:00:00 PM,7/10/2024 12:00:00 PM,MIDATL,563.426
7/10/2024 3:00:00 PM,7/10/2024 11:00:00 AM,MIDATL,463.701
7/10/2024 2:00:00 PM,7/10/2024 10:00:00 AM,MIDATL,409.441
7/10/2024 1:00:00 PM,7/10/2024 9:00:00 AM,MIDATL,372.812
7/10/2024 12:00:00 PM,7/10/2024 8:00:00 AM,MIDATL,382.535
7/10/2024 11:00:00 AM,7/10/2024 7:00:00 AM,MIDATL,441.480
7/10/2024 10:00:00 AM,7/10/2024 6:00:00 AM,MIDATL,428.440
7/10/2024 9:00:00 AM,7/10/2024 5:00:00 AM,MIDATL,366.002
7/10/2024 8:00:00 AM,7/10/2024 4:00:00 AM,MIDATL,300.743
7/10/2024 7:00:00 AM,7/10/2024 3:00:00 AM,MIDATL,268.631
7/10/2024 6:00:00 AM,7/10/2024 2:00:00 AM,MIDATL,228.397
7/10/2024 5:00:00 AM,7/10/2024 1:00:00 AM,MIDATL,168.702
7/10/2024 4:00:00 AM,7/10/2024 12:00:00 AM,MIDATL,150.263
7/10/2024 3:00:00 AM,7/9/2024 11:00:00 PM,MIDATL,112.454
7/10/2024 2:00:00 AM,7/9/2024 10:00:00 PM,MIDATL,80.606
7/10/2024 1:00:00 AM,7/9/2024 9:00:00 PM,MIDATL,37.822
7/10/2024 12:00:00 AM,7/9/2024 8:00:00 PM,MIDATL,17.644
7/9/2024 11:00:00 PM,7/9/2024 7:00:00 PM,MIDATL,19.415
7/9/2024 10:00:00 PM,7/9/2024 6:00:00 PM,MIDATL,28.098
7/9/2024 9:00:00 PM,7/9/2024 5:00:00 PM,MIDATL,30.362
7/9/2024 8:00:00 PM,7/9/2024 4:00:00 PM,MIDATL,44.277
7/9/2024 7:00:00 PM,7/9/2024 3:00:00 PM,MIDATL,56.458
7/9/2024 6:00:00 PM,7/9/2024 2:00:00 PM,MIDATL,64.604
7/9/2024 5:00:00 PM,7/9/2024 1:00:00 PM,MIDATL,49.098
7/9/2024 4:00:00 PM,7/9/2024 12:00:00 PM,MIDATL,17.686
7/9/2024 3:00:00 PM,7/9/2024 11:00:00 AM,MIDATL,3.852
7/9/2024 2:00:00 PM,7/9/2024 10:00:00 AM,MIDATL,2.131
7/9/2024 1:00:00 PM,7/9/2024 9:00:00 AM,MIDATL,2.521
7/9/2024 12:00:00 PM,7/9/2024 8:00:00 AM,MIDATL,7.787
7/9/2024 11:00:00 AM,7/9/2024 7:00:00 AM,MIDATL,38.154
7/9/2024 10:00:00 AM,7/9/2024 6:00:00 AM,MIDATL,83.354
7/9/2024 9:00:00 AM,7/9/2024 5:00:00 AM,MIDATL,110.128
7/9/2024 8:00:00 AM,7/9/2024 4:00:00 AM,MIDATL,159.990
7/9/2024 7:00:00 AM,7/9/2024 3:00:00 AM,MIDATL,155.352
7/9/2024 6:00:00 AM,7/9/2024 2:00:00 AM,MIDATL,130.053
7/9/2024 5:00:00 AM,7/9/2024 1:00:00 AM,MIDATL,141.935
7/9/2024 4:00:00 AM,7/9/2024 12:00:00 AM,MIDATL,127.744
7/9/2024 3:00:00 AM,7/8/2024 11:00:00 PM,MIDATL,108.619
7/9/2024 2:00:00 AM,7/8/2024 10:00:00 PM,MIDATL,100.317
7/9/2024 1:00:00 AM,7/8/2024 9:00:00 PM,MIDATL,71.880
7/9/2024 12:00:00 AM,7/8/2024 8:00:00 PM,MIDATL,38.785
7/8/2024 11:00:00 PM,7/8/2024 7:00:00 PM,MIDATL,11.863
7/8/2024 10:00:00 PM,7/8/2024 6:00:00 PM,MIDATL,5.636
7/8/2024 9:00:00 PM,7/8/2024 5:00:00 PM,MIDATL,10.140
7/8/2024 8:00:00 PM,7/8/2024 4:00:00 PM,MIDATL,24.872
7/8/2024 7:00:00 PM,7/8/2024 3:00:00 PM,MIDATL,20.108
7/8/2024 6:00:00 PM,7/8/2024 2:00:00 PM,MIDATL,16.322
7/8/2024 5:00:00 PM,7/8/2024 1:00:00 PM,MIDATL,17.981
7/8/2024 4:00:00 PM,7/8/2024 12:00:00 PM,MIDATL,5.060
7/8/2024 3:00:00 PM,7/8/2024 11:00:00 AM,MIDATL,2.082
7/8/2024 2:00:00 PM,7/8/2024 10:00:00 AM,MIDATL,2.506
7/8/2024 1:00:00 PM,7/8/2024 9:00:00 AM,MIDATL,9.127
7/8/2024 12:00:00 PM,7/8/2024 8:00:00 AM,MIDATL,32.994
7/8/2024 11:00:00 AM,7/8/2024 7:00:00 AM,MIDATL,63.049
7/8/2024 10:00:00 AM,7/8/2024 6:00:00 AM,MIDATL,74.989
7/8/2024 9:00:00 AM,7/8/2024 5:00:00 AM,MIDATL,87.568
7/8/2024 8:00:00 AM,7/8/2024 4:00:00 AM,MIDATL,60.286
7/8/2024 7:00:00 AM,7/8/2024 3:00:00 AM,MIDATL,60.133
7/8/2024 6:00:00 AM,7/8/2024 2:00:00 AM,MIDATL,63.077
7/8/2024 5:00:00 AM,7/8/2024 1:00:00 AM,MIDATL,37.296
7/8/2024 4:00:00 AM,7/8/2024 12:00:00 AM,MIDATL,23.243
7/8/2024 3:00:00 AM,7/7/2024 11:00:00 PM,MIDATL,26.945
7/8/2024 2:00:00 AM,7/7/2024 10:00:00 PM,MIDATL,13.821
7/8/2024 1:00:00 AM,7/7/2024 9:00:00 PM,MIDATL,3.554
7/8/2024 12:00:00 AM,7/7/2024 8:00:00 PM,MIDATL,-4.105
7/7/2024 11:00:00 PM,7/7/2024 7:00:00 PM,MIDATL,-5.065
7/7/2024 10:00:00 PM,7/7/2024 6:00:00 PM,MIDATL,0.373
7/7/2024 9:00:00 PM,7/7/2024 5:00:00 PM,MIDATL,3.880
7/7/2024 8:00:00 PM,7/7/2024 4:00:00 PM,MIDATL,7.172
7/7/2024 7:00:00 PM,7/7/2024 3:00:00 PM,MIDATL,1.937
7/7/2024 6:00:00 PM,7/7/2024 2:00:00 PM,MIDATL,-1.158
7/7/2024 5:00:00 PM,7/7/2024 1:00:00 PM,MIDATL,-0.967
7/7/2024 4:00:00 PM,7/7/2024 12:00:00 PM,MIDATL,2.458
7/7/2024 3:00:00 PM,7/7/2024 11:00:00 AM,MIDATL,4.748
7/7/2024 2:00:00 PM,7/7/2024 10:00:00 AM,MIDATL,-0.693
7/7/2024 1:00:00 PM,7/7/2024 9:00:00 AM,MIDATL,-0.275
7/7/2024 12:00:00 PM,7/7/2024 8:00:00 AM,MIDATL,0.339
7/7/2024 11:00:00 AM,7/7/2024 7:00:00 AM,MIDATL,25.971
7/7/2024 10:00:00 AM,7/7/2024 6:00:00 AM,MIDATL,56.299
7/7/2024 9:00:00 AM,7/7/2024 5:00:00 AM,MIDATL,98.894
7/7/2024 8:00:00 AM,7/7/2024 4:00:00 AM,MIDATL,164.907
7/7/2024 7:00:00 AM,7/7/2024 3:00:00 AM,MIDATL,169.287
7/7/2024 6:00:00 AM,7/7/2024 2:00:00 AM,MIDATL,135.570
7/7/2024 5:00:00 AM,7/7/2024 1:00:00 AM,MIDATL,130.486
7/7/2024 4:00:00 AM,7/7/2024 12:00:00 AM,MIDATL,179.864
7/7/2024 3:00:00 AM,7/6/2024 11:00:00 PM,MIDATL,163.335
7/7/2024 2:00:00 AM,7/6/2024 10:00:00 PM,MIDATL,172.907
7/7/2024 1:00:00 AM,7/6/2024 9:00:00 PM,MIDATL,171.825
7/7/2024 12:00:00 AM,7/6/2024 8:00:00 PM,MIDATL,143.854
7/6/2024 11:00:00 PM,7/6/2024 7:00:00 PM,MIDATL,148.599
7/6/2024 10:00:00 PM,7/6/2024 6:00:00 PM,MIDATL,161.150
7/6/2024 9:00:00 PM,7/6/2024 5:00:00 PM,MIDATL,169.258
7/6/2024 8:00:00 PM,7/6/2024 4:00:00 PM,MIDATL,173.365
7/6/2024 7:00:00 PM,7/6/2024 3:00:00 PM,MIDATL,182.540
7/6/2024 6:00:00 PM,7/6/2024 2:00:00 PM,MIDATL,183.488
7/6/2024 5:00:00 PM,7/6/2024 1:00:00 PM,MIDATL,208.308
7/6/2024 4:00:00 PM,7/6/2024 12:00:00 PM,MIDATL,177.894
7/6/2024 3:00:00 PM,7/6/2024 11:00:00 AM,MIDATL,148.352
7/6/2024 2:00:00 PM,7/6/2024 10:00:00 AM,MIDATL,93.493
7/6/2024 1:00:00 PM,7/6/2024 9:00:00 AM,MIDATL,73.143
7/6/2024 12:00:00 PM,7/6/2024 8:00:00 AM,MIDATL,89.183
7/6/2024 11:00:00 AM,7/6/2024 7:00:00 AM,MIDATL,169.410
7/6/2024 10:00:00 AM,7/6/2024 6:00:00 AM,MIDATL,195.791
7/6/2024 9:00:00 AM,7/6/2024 5:00:00 AM,MIDATL,229.637
7/6/2024 8:00:00 AM,7/6/2024 4:00:00 AM,MIDATL,285.154
7/6/2024 7:00:00 AM,7/6/2024 3:00:00 AM,MIDATL,326.742
7/6/2024 6:00:00 AM,7/6/2024 2:00:00 AM,MIDATL,272.425
7/6/2024 5:00:00 AM,7/6/2024 1:00:00 AM,MIDATL,182.507
7/6/2024 4:00:00 AM,7/6/2024 12:00:00 AM,MIDATL,108.172
7/6/2024 3:00:00 AM,7/5/2024 11:00:00 PM,MIDATL,101.396
7/6/2024 2:00:00 AM,7/5/2024 10:00:00 PM,MIDATL,101.868
7/6/2024 1:00:00 AM,7/5/2024 9:00:00 PM,MIDATL,121.099
7/6/2024 12:00:00 AM,7/5/2024 8:00:00 PM,MIDATL,144.301
7/5/2024 11:00:00 PM,7/5/2024 7:00:00 PM,MIDATL,73.077
7/5/2024 10:00:00 PM,7/5/2024 6:00:00 PM,MIDATL,37.182
7/5/2024 9:00:00 PM,7/5/2024 5:00:00 PM,MIDATL,76.313
7/5/2024 8:00:00 PM,7/5/2024 4:00:00 PM,MIDATL,99.027
7/5/2024 7:00:00 PM,7/5/2024 3:00:00 PM,MIDATL,82.987
7/5/2024 6:00:00 PM,7/5/2024 2:00:00 PM,MIDATL,67.570
7/5/2024 5:00:00 PM,7/5/2024 1:00:00 PM,MIDATL,97.172
7/5/2024 4:00:00 PM,7/5/2024 12:00:00 PM,MIDATL,105.155
7/5/2024 3:00:00 PM,7/5/2024 11:00:00 AM,MIDATL,138.371
7/5/2024 2:00:00 PM,7/5/2024 10:00:00 AM,MIDATL,147.316
7/5/2024 1:00:00 PM,7/5/2024 9:00:00 AM,MIDATL,194.697
7/5/2024 12:00:00 PM,7/5/2024 8:00:00 AM,MIDATL,248.353
7/5/2024 11:00:00 AM,7/5/2024 7:00:00 AM,MIDATL,240.256
7/5/2024 10:00:00 AM,7/5/2024 6:00:00 AM,MIDATL,186.890
7/5/2024 9:00:00 AM,7/5/2024 5:00:00 AM,MIDATL,180.526
7/5/2024 8:00:00 AM,7/5/2024 4:00:00 AM,MIDATL,162.237
7/5/2024 7:00:00 AM,7/5/2024 3:00:00 AM,MIDATL,145.006
7/5/2024 6:00:00 AM,7/5/2024 2:00:00 AM,MIDATL,110.394
7/5/2024 5:00:00 AM,7/5/2024 1:00:00 AM,MIDATL,89.866
7/5/2024 4:00:00 AM,7/5/2024 12:00:00 AM,MIDATL,54.232
7/5/2024 3:00:00 AM,7/4/2024 11:00:00 PM,MIDATL,37.512
7/5/2024 2:00:00 AM,7/4/2024 10:00:00 PM,MIDATL,48.251
7/5/2024 1:00:00 AM,7/4/2024 9:00:00 PM,MIDATL,43.426
7/5/2024 12:00:00 AM,7/4/2024 8:00:00 PM,MIDATL,26.251
7/4/2024 11:00:00 PM,7/4/2024 7:00:00 PM,MIDATL,50.974
7/4/2024 10:00:00 PM,7/4/2024 6:00:00 PM,MIDATL,114.307
7/4/2024 9:00:00 PM,7/4/2024 5:00:00 PM,MIDATL,111.686
7/4/2024 8:00:00 PM,7/4/2024 4:00:00 PM,MIDATL,107.412
7/4/2024 7:00:00 PM,7/4/2024 3:00:00 PM,MIDATL,59.996
7/4/2024 6:00:00 PM,7/4/2024 2:00:00 PM,MIDATL,30.289
7/4/2024 5:00:00 PM,7/4/2024 1:00:00 PM,MIDATL,36.952
7/4/2024 4:00:00 PM,7/4/2024 12:00:00 PM,MIDATL,10.103
7/4/2024 3:00:00 PM,7/4/2024 11:00:00 AM,MIDATL,-1.191
7/4/2024 2:00:00 PM,7/4/2024 10:00:00 AM,MIDATL,-0.369
7/4/2024 1:00:00 PM,7/4/2024 9:00:00 AM,MIDATL,16.173
7/4/2024 12:00:00 PM,7/4/2024 8:00:00 AM,MIDATL,46.444
7/4/2024 11:00:00 AM,7/4/2024 7:00:00 AM,MIDATL,119.574
7/4/2024 10:00:00 AM,7/4/2024 6:00:00 AM,MIDATL,203.076
7/4/2024 9:00:00 AM,7/4/2024 5:00:00 AM,MIDATL,244.461
7/4/2024 8:00:00 AM,7/4/2024 4:00:00 AM,MIDATL,273.953
7/4/2024 7:00:00 AM,7/4/2024 3:00:00 AM,MIDATL,296.638
7/4/2024 6:00:00 AM,7/4/2024 2:00:00 AM,MIDATL,372.084
7/4/2024 5:00:00 AM,7/4/2024 1:00:00 AM,MIDATL,407.138
7/4/2024 4:00:00 AM,7/4/2024 12:00:00 AM,MIDATL,409.868
7/4/2024 3:00:00 AM,7/3/2024 11:00:00 PM,MIDATL,378.439
7/4/2024 2:00:00 AM,7/3/2024 10:00:00 PM,MIDATL,352.936
7/4/2024 1:00:00 AM,7/3/2024 9:00:00 PM,MIDATL,355.141
7/4/2024 12:00:00 AM,7/3/2024 8:00:00 PM,MIDATL,328.542
7/3/2024 11:00:00 PM,7/3/2024 7:00:00 PM,MIDATL,294.891
7/3/2024 10:00:00 PM,7/3/2024 6:00:00 PM,MIDATL,327.600
7/3/2024 9:00:00 PM,7/3/2024 5:00:00 PM,MIDATL,377.329
7/3/2024 8:00:00 PM,7/3/2024 4:00:00 PM,MIDATL,352.740
7/3/2024 7:00:00 PM,7/3/2024 3:00:00 PM,MIDATL,321.207
7/3/2024 6:00:00 PM,7/3/2024 2:00:00 PM,MIDATL,293.359
7/3/2024 5:00:00 PM,7/3/2024 1:00:00 PM,MIDATL,301.058
7/3/2024 4:00:00 PM,7/3/2024 12:00:00 PM,MIDATL,289.881
7/3/2024 3:00:00 PM,7/3/2024 11:00:00 AM,MIDATL,283.459
7/3/2024 2:00:00 PM,7/3/2024 10:00:00 AM,MIDATL,267.379
7/3/2024 1:00:00 PM,7/3/2024 9:00:00 AM,MIDATL,305.338
7/3/2024 12:00:00 PM,7/3/2024 8:00:00 AM,MIDATL,382.332
7/3/2024 11:00:00 AM,7/3/2024 7:00:00 AM,MIDATL,476.533
7/3/2024 10:00:00 AM,7/3/2024 6:00:00 AM,MIDATL,508.217
7/3/2024 9:00:00 AM,7/3/2024 5:00:00 AM,MIDATL,493.382
7/3/2024 8:00:00 AM,7/3/2024 4:00:00 AM,MIDATL,494.461
7/3/2024 7:00:00 AM,7/3/2024 3:00:00 AM,MIDATL,513.802
7/3/2024 6:00:00 AM,7/3/2024 2:00:00 AM,MIDATL,489.737
7/3/2024 5:00:00 AM,7/3/2024 1:00:00 AM,MIDATL,470.573
7/3/2024 4:00:00 AM,7/3/2024 12:00:00 AM,MIDATL,484.700
7/3/2024 3:00:00 AM,7/2/2024 11:00:00 PM,MIDATL,454.771
7/3/2024 2:00:00 AM,7/2/2024 10:00:00 PM,MIDATL,444.937
7/3/2024 1:00:00 AM,7/2/2024 9:00:00 PM,MIDATL,341.625
7/3/2024 12:00:00 AM,7/2/2024 8:00:00 PM,MIDATL,241.329
7/2/2024 11:00:00 PM,7/2/2024 7:00:00 PM,MIDATL,178.052
7/2/2024 10:00:00 PM,7/2/2024 6:00:00 PM,MIDATL,189.737
7/2/2024 9:00:00 PM,7/2/2024 5:00:00 PM,MIDATL,193.276
7/2/2024 8:00:00 PM,7/2/2024 4:00:00 PM,MIDATL,185.311
