datetime_beginning_ept,day_of_year,total_lmp_da,congestion_price_da,marginal_loss_price_da,mw,tmpf,dwpf,relh,wind_generation_mw,solar_generation_mw,FutureLMP,FutureLMP_PercentGain,FutureLMP_Outcome
4/29/2024 11:00:00 PM,120,20.136363,-5.649568,0.035931,4022.107,73,58,59.33,76.181,-2.882,16.359283,-18.75750849346527,0
4/30/2024 12:00:00 AM,121,19.99808,-1.19813,0.04621,3787.066,76,57,51.76,73.779,-2.89,19.161839,-4.181606434217691,0
4/30/2024 1:00:00 AM,121,17.317362,-4.436577,0.263939,3593.578,76,57,51.76,102.616,-3.816,17.265032,-0.302182283883641,0
4/30/2024 2:00:00 AM,121,15.011594,-2.251822,0.133416,3507.666,76,57,51.76,97.376,-2.747,14.073935,-6.246232079018391,0
4/30/2024 3:00:00 AM,121,14.112473,-2.568887,0.08136,3413.314,76,57,51.76,42.502,-2.765,12.561308,-10.99144706955329,0
4/30/2024 4:00:00 AM,121,14.435329,-2.454753,-0.069918,3407.341,76,57,51.76,40.335,-2.751,13.424799,-7.000394656748034,0
4/30/2024 5:00:00 AM,121,13.910942,-6.359957,0.210899,3630.15,76,57,51.76,27.462,19.588,17.020023,22.34989549952834,1
4/30/2024 6:00:00 AM,121,27.832833,-6.149417,0.28225,4004.07,76,57,51.76,60.047,301.625,23.687668,-14.893076101882988,0
4/30/2024 7:00:00 AM,121,17.121683,-7.080018,0.041701,4218.459,76,57,51.76,92.412,876.838,24.119257,40.86966217047705,1
4/30/2024 8:00:00 AM,121,19.792184,-2.934932,0.167116,4342.879,76,57,51.76,108.473,1266.013,20.658371,4.376409394738853,1
4/30/2024 9:00:00 AM,121,20.957424,-3.369872,0.217296,4400.531,76,57,51.76,91.395,1457.325,21.04107,0.39912348006129794,1
4/30/2024 10:00:00 AM,121,19.728758,-5.911109,0.289867,4506.69,76,57,51.76,67.859,1529.51,19.909591,0.9165959661525567,1
4/30/2024 11:00:00 AM,121,17.159327,-7.948256,0.377583,4584.978,76,57,51.76,74.312,1547.926,19.334335,12.675368911612898,1
4/30/2024 12:00:00 PM,121,16.13311,-11.606791,0.489901,4696.563,76,57,51.76,87.013,1525.31,18.380745,13.93181475859275,1
4/30/2024 1:00:00 PM,121,14.262942,-15.364119,0.827061,4848.352,76,57,51.76,117.814,1469.456,17.760392,24.521238325164603,1
4/30/2024 2:00:00 PM,121,15.915099,-15.74446,1.059559,4941.966,76,57,51.76,77.192,1387.52,19.199218,20.635240786123912,1
4/30/2024 3:00:00 PM,121,21.828635,-15.851305,0.95994,4975.983,76,57,51.76,67.654,1226.788,20.919996,-4.162601097136845,0
4/30/2024 4:00:00 PM,121,23.920268,-18.568592,0.76886,5083.808,76,57,51.76,81.998,837.99,23.77903,-0.5904532507746205,0
4/30/2024 5:00:00 PM,121,29.227827,-17.781394,0.779221,5055.895,76,57,51.76,119.316,247.62,28.778288,-1.5380513919149768,0
4/30/2024 6:00:00 PM,121,26.770618,-20.519713,0.650331,4906.242,76,57,51.76,165.528,5.286,31.95392,19.36190640051717,1
4/30/2024 7:00:00 PM,121,27.915782,-22.141014,0.406796,4863.246,76,57,51.76,203.233,-2.844,31.583917,13.140004460559263,1
4/30/2024 8:00:00 PM,121,22.974528,-22.892784,0.187312,4772.944,76,57,51.76,246.9,-2.839,32.067442,39.57824073687172,1
4/30/2024 9:00:00 PM,121,20.783582,-14.224652,-0.011766,4562.317,76,57,51.76,248.122,-2.804,22.30506,7.320576404971972,1
4/30/2024 10:00:00 PM,121,16.942883,-8.154441,-0.242676,4162.106,76,57,51.76,260.423,-2.831,17.521747,3.416561396310197,1
4/30/2024 11:00:00 PM,121,16.359283,-4.637187,-0.32353,3860.307,76,57,51.76,342.351,-2.861,19.257407,17.71547078194074,1
5/1/2024 12:00:00 AM,122,19.161839,1.239289,-0.27745,3607.444,74,60,61.62,448.264,-2.762,22.011321,14.870608191625024,1
5/1/2024 1:00:00 AM,122,17.265032,1.2,-0.404968,3477.289,74,60,61.62,539.444,-2.827,17.565618,1.7410103844580138,1
5/1/2024 2:00:00 AM,122,14.073935,1.24,-0.386065,3385.472,74,60,61.62,641.129,-2.77,14.549821,3.3813286760241477,1
5/1/2024 3:00:00 AM,122,12.561308,1.1,-0.338692,3339.428,74,60,61.62,705.811,-3.815,12.868768,2.4476750351157617,1
5/1/2024 4:00:00 AM,122,13.424799,0.9,-0.375201,3322.463,74,60,61.62,785.285,-2.779,13.73912,2.3413460417545147,1
5/1/2024 5:00:00 AM,122,17.020023,0.85,-0.639977,3499.962,74,60,61.62,883.331,31.867,16.261769,-4.455070360363187,0
5/1/2024 6:00:00 AM,122,23.687668,0.640614,-0.592946,3996.061,74,60,61.62,965.111,373.988,22.426216,-5.325353259763682,0
5/1/2024 7:00:00 AM,122,24.119257,0.250003,-0.790746,4260.027,74,60,61.62,1013.811,896.978,22.703514,-5.869762074345833,0
5/1/2024 8:00:00 AM,122,20.658371,-1.053928,-0.667701,4387.019,74,60,61.62,1021.075,1184.784,20.412894,-1.1882689104576423,0
5/1/2024 9:00:00 AM,122,21.04107,-1.194466,-0.324464,4395.506,74,60,61.62,1032.86,1324.166,18.20499,-13.478782210220308,0
5/1/2024 10:00:00 AM,122,19.909591,-2.100426,-0.249983,4522.78,74,60,61.62,1086.614,1316.561,19.149767,-3.816371717530502,0
5/1/2024 11:00:00 AM,122,19.334335,-3.282756,-0.302909,4586.484,74,60,61.62,1065.977,1345.029,19.706358,1.9241572053034264,1
5/1/2024 12:00:00 PM,122,18.380745,-5.641694,-0.097561,4589.256,74,60,61.62,1040.771,1332.695,19.953034,8.554000395522584,1
5/1/2024 1:00:00 PM,122,17.760392,-7.650229,0.100621,4654.128,74,60,61.62,1032.137,1332.37,20.540921,15.655786201115388,1
5/1/2024 2:00:00 PM,122,19.199218,-9.701724,0.250942,4695.697,74,60,61.62,1028.63,1231.7,23.983329,24.918259691618708,1
5/1/2024 3:00:00 PM,122,20.919996,-10.548684,0.29868,4749.713,74,60,61.62,1015.056,1048.03,30.352044,45.086280131219894,1
5/1/2024 4:00:00 PM,122,23.77903,-13.344962,0.593992,4883.741,74,60,61.62,974.835,626.763,50.000153,110.26994372772985,1
5/1/2024 5:00:00 PM,122,28.778288,-13.299927,0.688215,4962.947,74,60,61.62,891.893,176.217,60.0958,108.82340186462794,1
5/1/2024 6:00:00 PM,122,31.95392,-15.420178,0.474098,4958.453,74,60,61.62,860.493,0.207,52.933539,65.65585380447845,1
5/1/2024 7:00:00 PM,122,31.583917,-17.540311,0.364228,4889.633,74,60,61.62,906.076,-2.863,48.851452,54.671923688249315,1
5/1/2024 8:00:00 PM,122,32.067442,-14.717821,-0.234737,4781.236,74,60,61.62,914.728,-2.842,41.679054,29.97311728200834,1
5/1/2024 9:00:00 PM,122,22.30506,-11.013679,-0.371261,4534.284,74,60,61.62,837.709,-2.827,21.998122,-1.3760913442958789,0
5/1/2024 10:00:00 PM,122,17.521747,-5.381473,-0.35678,4151.176,74,60,61.62,680.029,-2.831,17.238748,-1.615130043824969,0
5/1/2024 11:00:00 PM,122,19.257407,-2.116145,-0.336448,3844.224,74,60,61.62,669.272,-2.85,18.463343,-4.123421185417135,0
5/2/2024 12:00:00 AM,123,22.011321,-0.159974,0.271295,3568.086,69,53,56.69,647.703,-2.868,17.195237,-21.880031643716432,0
5/2/2024 1:00:00 AM,123,17.565618,0.18,0.025618,3426.449,69,53,56.69,660.729,-2.872,17.478242,-0.49742627899570063,0
5/2/2024 2:00:00 AM,123,14.549821,0.22,0.049821,3302.191,69,53,56.69,702.899,-2.806,16.943597,16.452271131033164,1
5/2/2024 3:00:00 AM,123,12.868768,0.29,0.018768,3269.296,69,53,56.69,503.258,-2.822,16.427975,27.657713621070805,1
5/2/2024 4:00:00 AM,123,13.73912,0.58,0.04912,3312.958,69,53,56.69,305.073,-2.766,16.532683,20.332910695881534,1
5/2/2024 5:00:00 AM,123,16.261769,0.45,0.111769,3530.445,69,53,56.69,190.005,-0.178,15.225956,-6.3696206728800595,0
5/2/2024 6:00:00 AM,123,22.426216,0.42,0.096216,3880.881,69,53,56.69,147.334,58.048,21.902653,-2.334602502713785,0
5/2/2024 7:00:00 AM,123,22.703514,-0.716229,-2.57e-4,4176.473,69,53,56.69,179.516,95.579,24.591623,8.316373403694248,1
5/2/2024 8:00:00 AM,123,20.412894,0.48,-0.077106,4309.12,69,53,56.69,144.797,128.871,23.12411,13.281879580621936,1
5/2/2024 9:00:00 AM,123,18.20499,-1.086385,-0.288625,4346.838,69,53,56.69,37.615,158.918,22.193982,21.911530849508843,1
5/2/2024 10:00:00 AM,123,19.149767,-1.867182,-0.453051,4444.134,69,53,56.69,11.567,192.464,20.699683,8.093654612090056,1
5/2/2024 11:00:00 AM,123,19.706358,-4.232834,-0.320808,4569.74,69,53,56.69,-1.284,204.303,19.099057,-3.0817515849453416,0
5/2/2024 12:00:00 PM,123,19.953034,-6.441478,-0.125488,4613.193,69,53,56.69,-4.955,189.056,18.075472,-9.409907285278006,0
5/2/2024 1:00:00 PM,123,20.540921,-8.467127,-0.031952,4739.068,69,53,56.69,-3.665,167.851,15.540712,-24.342671879221005,0
5/2/2024 2:00:00 PM,123,23.983329,-9.558261,-0.18841,4842.244,69,53,56.69,-0.515,126.887,12.10692,-49.51943493749346,0
5/2/2024 3:00:00 PM,123,30.352044,-11.282426,-0.09553,4939.227,69,53,56.69,1.778,79.443,10.218766,-66.33252772037362,0
5/2/2024 4:00:00 PM,123,50.000153,0.442346,-0.152193,5073.267,69,53,56.69,14.231,46.15,12.341452,-75.31717152945511,0
5/2/2024 5:00:00 PM,123,60.0958,0.34994,0.10586,5146.468,69,53,56.69,8.787,10.906,12.24277,-79.62791076913861,0
5/2/2024 6:00:00 PM,123,52.933539,-10.405227,-0.381234,5125.731,69,53,56.69,34.506,-2.617,11.424421,-78.41742453683287,0
5/2/2024 7:00:00 PM,123,48.851452,-10.987882,-0.800666,4971.458,69,53,56.69,30.91,-2.772,17.345343,-64.49370020772362,0
5/2/2024 8:00:00 PM,123,41.679054,-9.768161,-0.922785,4841.774,69,53,56.69,29.996,-2.865,19.313511,-53.66134989532153,0
5/2/2024 9:00:00 PM,123,21.998122,-17.533826,-1.008052,4594.345,69,53,56.69,34.474,-2.802,15.96978,-27.403893841483374,0
5/2/2024 10:00:00 PM,123,17.238748,-13.157785,-0.863467,4173.544,69,53,56.69,59.024,-2.811,14.810235,-14.087525381773666,0
5/2/2024 11:00:00 PM,123,18.463343,-6.6392,-0.677457,3802.325,69,53,56.69,74.884,-2.773,17.035703,-7.73229420045978,0
5/3/2024 12:00:00 AM,124,17.195237,-6.226072,-0.588691,3549.336,75,49,39.9,36.58,-2.743,22.989083,33.69448179167291,1
5/3/2024 1:00:00 AM,124,17.478242,-4.809069,-0.452689,3378.705,75,49,39.9,30.804,-2.73,20.241625,15.810417317714204,1
5/3/2024 2:00:00 AM,124,16.943597,-1.322144,-0.414259,3239.797,75,49,39.9,35.075,-2.804,16.753946,-1.1193077833473102,0
5/3/2024 3:00:00 AM,124,16.427975,-1.147981,-0.274044,3191.415,75,49,39.9,84.763,-3.677,15.761895,-4.054547197691736,0
5/3/2024 4:00:00 AM,124,16.532683,-1.424784,-0.302533,3182.232,75,49,39.9,153.08,-3.684,15.367532,-7.047561487751251,0
5/3/2024 5:00:00 AM,124,15.225956,-5.004838,-0.079206,3422.632,75,49,39.9,140.624,1.791,16.398519,7.701079656344732,1
5/3/2024 6:00:00 AM,124,21.902653,-5.811804,0.044457000000000003,3784.432,75,49,39.9,120.558,75.807,17.959164,-18.004617979383593,0
5/3/2024 7:00:00 AM,124,24.591623,-4.394676,-0.083701,4017.359,75,49,39.9,105.404,186.337,20.333633,-17.314798620652244,0
5/3/2024 8:00:00 AM,124,23.12411,-5.444803,-0.051087,4107.56,75,49,39.9,158.295,344.472,24.551364,6.1721467334310285,1
5/3/2024 9:00:00 AM,124,22.193982,-8.832334,-0.303684,4138.085,75,49,39.9,121.265,394.618,25.578983,15.251886750201034,1
5/3/2024 10:00:00 AM,124,20.699683,-11.067251,-0.573066,4192.817,75,49,39.9,103.714,458.897,25.776546,24.526283808307593,1
5/3/2024 11:00:00 AM,124,19.099057,-12.959266,-0.551677,4208.59,75,49,39.9,159.746,470.833,25.737457,34.75773699193631,1
5/3/2024 12:00:00 PM,124,18.075472,-16.621834,-0.252694,4241.799,75,49,39.9,236.392,446.047,24.516571,35.634471951825084,1
5/3/2024 1:00:00 PM,124,15.540712,-21.029674,-0.159614,4294.129,75,49,39.9,339.149,520.357,22.609893,45.48814108388342,1
5/3/2024 2:00:00 PM,124,12.10692,-24.550215,0.067135,4287.499,75,49,39.9,469.089,440.36,21.375469,76.55579618928677,1
5/3/2024 3:00:00 PM,124,10.218766,-25.044414,0.33318,4253.45,75,49,39.9,355.738,328.741,21.235297,107.80686239414817,1
5/3/2024 4:00:00 PM,124,12.341452,-24.386674,0.358126,4277.545,75,49,39.9,460.377,183.765,23.574552,91.01927390715451,1
5/3/2024 5:00:00 PM,124,12.24277,-24.509673,0.422443,4244.553,75,49,39.9,430.269,40.689,27.936533,128.1880081060087,1
5/3/2024 6:00:00 PM,124,11.424421,-22.314261,0.198682,4216.23,75,49,39.9,504.272,-2.064,28.942308,153.3371975700125,1
5/3/2024 7:00:00 PM,124,17.345343,-17.777094,0.042437,4079.465,75,49,39.9,440.331,-2.776,31.482089,81.50168030692734,1
5/3/2024 8:00:00 PM,124,19.313511,-15.514402,0.037913,4093.487,75,49,39.9,193.9,-2.809,28.888829,49.578339225840416,1
5/3/2024 9:00:00 PM,124,15.96978,-12.051578,-0.448642,3933.734,75,49,39.9,45.778,-2.811,22.710743,42.210744293283945,1
5/3/2024 10:00:00 PM,124,14.810235,-9.711165,-0.3786,3621.919,75,49,39.9,40.752,-2.809,17.514572,18.259919575887896,1
5/3/2024 11:00:00 PM,124,17.035703,-3.756867,-0.49743,3410.223,75,49,39.9,99.762,-2.87,17.034386,-0.00773082273153174,0
5/4/2024 12:00:00 AM,125,22.989083,0.46,-0.510917,3193.372,53,46,77.03,151.067,-2.851,17.91665,-22.064529498632023,0
5/4/2024 1:00:00 AM,125,20.241625,0.4,-0.538375,3093.019,53,46,77.03,176.462,-2.843,16.507007,-18.45018865827224,0
5/4/2024 2:00:00 AM,125,16.753946,0.41,-0.396054,3017.915,53,46,77.03,211.009,-3.745,13.909997,-16.974801040901045,0
5/4/2024 3:00:00 AM,125,15.761895,0.42,-0.428105,2979.558,53,46,77.03,281.785,-2.671,11.85836,-24.765645247605068,0
5/4/2024 4:00:00 AM,125,15.367532,0.43,-0.442468,3007.912,53,46,77.03,360.137,-3.767,11.959354,-22.177783654525665,0
5/4/2024 5:00:00 AM,125,16.398519,0.43,-0.561481,3086.192,53,46,77.03,314.614,0.404,12.889899,-21.395956549490844,0
5/4/2024 6:00:00 AM,125,17.959164,0.34,-0.500836,3202.804,53,46,77.03,316.406,102.927,13.046583,-27.35417416979989,0
5/4/2024 7:00:00 AM,125,20.333633,0.28,-0.506367,3327.027,53,46,77.03,400.215,221.076,15.038974,-26.038922803416387,0
5/4/2024 8:00:00 AM,125,24.551364,0.01,-0.638636,3538.762,53,46,77.03,476.526,266.546,19.131413,-22.07596694016675,0
5/4/2024 9:00:00 AM,125,25.578983,0.01,-0.741017,3649.064,53,46,77.03,514.694,378.381,22.01605,-13.929142530803515,0
5/4/2024 10:00:00 AM,125,25.776546,0.484773,-0.778227,3707.36,53,46,77.03,609.785,464.107,21.67073,-15.92849561768284,0
5/4/2024 11:00:00 AM,125,25.737457,0.02,-0.942543,3762.762,53,46,77.03,700.465,486.894,21.110721,-17.97666335100627,0
5/4/2024 12:00:00 PM,125,24.516571,-0.75893,-0.934499,3761.023,53,46,77.03,775.201,386.357,23.134554,-5.637072982188242,0
5/4/2024 1:00:00 PM,125,22.609893,-2.263607,-1.0165,3736.48,53,46,77.03,860.036,299.359,18.246811,-19.29722533406062,0
5/4/2024 2:00:00 PM,125,21.375469,-3.927677,-1.086854,3724.721,53,46,77.03,915.738,207.279,15.467292,-27.639987688691175,0
5/4/2024 3:00:00 PM,125,21.235297,-5.405221,-1.059482,3735.934,53,46,77.03,921.833,128.794,15.083188,-28.97114648314078,0
5/4/2024 4:00:00 PM,125,23.574552,-4.521726,-1.053722,3773.521,53,46,77.03,1000.085,82.187,16.26003,-31.027194069265878,0
5/4/2024 5:00:00 PM,125,27.936533,-4.607305,-1.106162,3814.706,53,46,77.03,1039.008,25.123,18.993198,-32.01304542693254,0
5/4/2024 6:00:00 PM,125,28.942308,-4.951502,-0.99619,3826.341,53,46,77.03,993.655,-2.619,20.526249,-29.078741750657894,0
5/4/2024 7:00:00 PM,125,31.482089,-4.930789,-0.847122,3795.366,53,46,77.03,951.142,-2.661,23.004323,-26.92885468940768,0
5/4/2024 8:00:00 PM,125,28.888829,-6.699494,-0.871677,3813.075,53,46,77.03,848.302,-2.604,24.621919,-14.77010369648421,0
5/4/2024 9:00:00 PM,125,22.710743,-6.295957,-1.1933,3691.52,53,46,77.03,737.795,-2.699,21.41286,-5.7148416500508255,0
5/4/2024 10:00:00 PM,125,17.514572,-6.00354,-1.181888,3502.485,53,46,77.03,653.35,-2.678,18.954434,8.220937400011818,1
5/4/2024 11:00:00 PM,125,17.034386,-3.902331,-0.703283,3337.135,53,46,77.03,492.157,-2.734,19.398878,13.880699897254873,1
5/5/2024 12:00:00 AM,126,17.91665,-0.105697,-0.297653,3215.787,50,48,92.8,441.841,-2.659,15.451515,-13.758905822237974,0
5/5/2024 1:00:00 AM,126,16.507007,-0.197358,-0.195635,3094.953,50,48,92.8,357.467,-3.613,15.232523,-7.72086665983725,0
5/5/2024 2:00:00 AM,126,13.909997,0.18,-0.150003,3066.646,50,48,92.8,272.665,-2.556,13.025901,-6.355831708662492,0
5/5/2024 3:00:00 AM,126,11.85836,0.22,-0.07164,3017.901,50,48,92.8,127.438,-2.556,13.855649,16.842877092616522,1
5/5/2024 4:00:00 AM,126,11.959354,0.17,-0.020646,3046.172,50,48,92.8,39.536,-3.544,14.879623,24.418283796934194,1
5/5/2024 5:00:00 AM,126,12.889899,0.15,0.079899,3071.243,50,48,92.8,35.564,6.112,18.282299,41.83430762335686,1
5/5/2024 6:00:00 AM,126,13.046583,-0.28889,-0.024527,3203.76,50,48,92.8,40.609,100.373,21.671356,66.10752409270687,1
5/5/2024 7:00:00 AM,126,15.038974,0.16,0.058974,3374.659,50,48,92.8,37.115,246.82,29.606791,96.8670934599661,1
5/5/2024 8:00:00 AM,126,19.131413,-0.04,0.141413,3631.124,50,48,92.8,43.607,394.803,33.018704,72.58894573025005,1
5/5/2024 9:00:00 AM,126,22.01605,-1.136642,0.292692,3800.366,50,48,92.8,69.902,542.931,30.660531,39.2644502533379,1
5/5/2024 10:00:00 AM,126,21.67073,-1.326472,0.147202,3888.001,50,48,92.8,85.771,690.951,30.706061,41.693708518356324,1
5/5/2024 11:00:00 AM,126,21.110721,-2.277177,-0.052102,3962.917,50,48,92.8,124.559,768.647,27.657388,31.01110094723908,1
5/5/2024 12:00:00 PM,126,23.134554,-1.880474,-0.194972,3963.567,50,48,92.8,141.636,639.555,26.154995,13.055972464392433,1
